ApplStandard,Brand,Cap,Cap (Second Drum),CEC Cold,CEC Cold (Second Drum),CEC_,Cold Prog,Cold Wat Cons,Combination,Conn_Mode,Country,delayStartMode,Depth,DetergentType,Height,Hot Wat Cons,internal_heater,Loading,MachineAction,Model No,Family Name,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Test Prog Time,Tot Wat Cons,Type,WEI,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Program Time,Hot Water (L),Cold Water (L),Star Rating (old),Star Image Large,Star Image Small,Registration Number
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,LG,6.5,,69,0,445,"Eco Cotton, Temp. Cold, Water Level 3, Wash 25 Min, Rinse 2, Spin High",,FALSE,Dual,Vietnam,TRUE,606,Drum,960,,No,Top,Impeller,WTG6520,,AS/NZS 2040.1:2005/Amdt 3:2010,2.505138018,2.5,0.00011,0.37,"Eco Cotton, Temp. Hot & Cold, Water Level 3, Wash 25 Min, Rinse 2, Spin High","Australia,New Zealand",0.37,112119,Approved,79,0,Non-Drum,0.73601,590,31/01/23,,Single product class,Available,,,79,95,95,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0653
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Indesit,7.5,,,0,533,,,TRUE,Cold,Italy,TRUE,,Drum,,,Yes on the warm wash program only,Front,,IWDC 7125 B (AUS) 1,,AS/NZS 2040.1:2005/Amdt 3:2010,2.514036519,2.5,0.0008,0.2513,Prog 2 White Cotton 60°C at 1200rpm,"Australia,Fiji,New Zealand",0.2513,112261,Approved,360.03,0,Drum,0.651,,06/02/23,,Single product class,Available,http://www.whirlpool.com.au/,,360.03,66.75,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0654
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,SEIKI,10,,,0,464,Cotton Eco Spin speed 1400,,FALSE,Cold,China,TRUE,,Drum,,,Yes on the warm wash program only,Front,,SC-1000AU9FLIN,,AS/NZS 2040.1:2005/Amdt 3:2010,3.620441761,3.5,0,0.17,Cotton Eco Spin speed 1400,"Australia,New Zealand",0.17,112428,Approved,300,0,Drum,0.57,,12/03/23,,Single product class,Available,http://www.ayonz.com/,,300,100,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ACW0660
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,AEG,10,,,0,248,,,FALSE,Cold,Italy,TRUE,,Drum,,,Yes on the warm wash program only,Front,,LF9A1612A,,AS/NZS 2040.1:2005/Amdt 3:2010,5.000034165,5,0,2.95,Cottons Eco 40degC 1600rpm,"Australia,Fiji,New Zealand",0.347,112675,Approved,294,0,Drum,0.525,,01/03/23,,Single product class,Available,,http://www.aeg.com,294,85,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ACW0657
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,6.5,,150,,560,"Water Saving, Water Level 5, Cold",59.2,FALSE,Dual,"Vietnam,Thailand",FALSE,,Non Drum,,0.4,No,Top,Impeller,WA65F5S2,,AS/NZS 2040.1:2005/Amdt 3:2010,2.023247067,2,1.40E-05,0.45,"Water Saving, Water Level 5, Hot & Cold","Australia,Fiji,New Zealand",0.45,112790,Approved,96.49,59.6,Non-Drum,0.66473,,03/04/23,,Single product class,Available,,http://www.samsung.com.au,96,66,66,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ACW0658
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,SAMSUNG ELECTRONICS,7,,174,,603,"Water Saving, Water Level 5, Cold",66.3,FALSE,Dual,Thailand,FALSE,,Non Drum,,0.4,No,Top,Impeller,WA70F5S2,,AS/NZS 2040.1:2005/Amdt 3:2010,2.009519647,2,1.70E-05,0.51,"Water Saving, Water Level 5, Hot & Cold","Australia,Fiji,New Zealand",0.51,112791,Approved,103.18,66.7,Non-Drum,0.67735,,03/04/23,,Single product class,Available,,http://www.samsung.com.au,103.18,72,72,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ACW0659
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,BEKO,7.5,,,0,308,,,TRUE,Cold,Turkey,TRUE,590,Drum,840,,Yes on the warm wash program only,Front,,BWD7541IG,,AS/NZS 2040.1:2005/Amdt 3:2010,4.00709145,4,8.71E-05,0.72861,"Cottons Eco, 40°C, 1400 rpm","Australia,New Zealand",0.69156,112937,Approved,307,0,Drum,0.5062,600,22/03/23,,Single product class,Available,http://www.beko.com.au/,,307,77,77,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0664
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,SAMSUNG ELECTRONICS,8.5,,106,0,750,"Water Saving, Water Level 10, Wash Time 27min, Rinse Times 4, Spin Time 30min, Temp. Cold",82.3,FALSE,Dual,Thailand,TRUE,,Non Drum,,0.4,No,Top,Impeller,WA85N6750BV,WA85N6750BW,AS/NZS 2040.1:2005/Amdt 3:2010,2.040291102,2,5.00E-06,0.39,"Water Saving, Water Level 10, Wash Time 27min, Rinse Times 4, Spin Time 30min, Temp. Cold & Hot","Australia,Fiji,New Zealand",0.39,112938,Approved,122.03,82.7,Non-Drum,0.58558,,14/03/23,,Single product class,Available,,http://www.samsung.com.au,122.03,82.3,82.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ACW0662
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,SAMSUNG ELECTRONICS,8.5,,106,0,750,"Water Saving, Water Level 10, Wash Time 27min, Rinse Times 4, Spin Time 30min, Temp. Cold",82.3,FALSE,Dual,Thailand,TRUE,,Non Drum,,0.4,No,Top,Impeller,WA85N6750BW,WA85N6750BW,AS/NZS 2040.1:2005/Amdt 3:2010,2.040291102,2,5.00E-06,0.39,"Water Saving, Water Level 10, Wash Time 27min, Rinse Times 4, Spin Time 30min, Temp. Cold & Hot","Australia,Fiji,New Zealand",0.39,112938,Approved,122.03,82.7,Non-Drum,0.58558,,14/03/23,,Single product class,Available,,http://www.samsung.com.au,122.03,82.3,82.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ACW0662
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,LG,7.5,,,0,298,,,FALSE,Dual,China,TRUE,560,Drum,850,,Yes on the warm wash program only,Front,,WD1275TC5W,,AS/NZS 2040.1:2005/Amdt 3:2010,4.004616291,4,0.000199,0.44,"Cotton Eco, 40℃, 1200 spin","Australia,New Zealand",0.46,112940,Approved,348,0,Drum,0.54701,600,20/03/23,,Single product class,Available,,,369,77,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0663
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,SAMSUNG ELECTRONICS,8.5,,188,0,320,"Cotton, Cold, Intensive,  Rinse 2, 1400 rpm",65.6,TRUE,Dual,China,TRUE,,Drum,,0.4,Yes on the warm wash program only,Front,,WD85N74FNOR,,AS/NZS 2040.1:2005/Amdt 3:2010,4.122980618,4,0.0001,0.48,"Cotton, 40°C, Intensive,  Rinse 2, 1400 rpm","Australia,Fiji,New Zealand",0.49,112989,Approved,234,66,Drum,0.54567,,27/03/23,,Single product class,Available,,http://www.samsung.com.au,234,73,73,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0667
AS/NZS 2040.2:2005,MIDEA,5.5,,0,0,401,,0,FALSE,Dual,China,TRUE,515,Non Drum,930,0,No,Top,Impeller,360155,,AS/NZS 2040.1:2005/Amdt 3:2010,2.396252886,2,0.8,1.53,TBC,New Zealand,1.53,113065,Approved,64,0,Non-Drum,70,525,06/04/18,,Single product class,Available,http://www.tradedepot.co.nz/,,58,74,74,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZCW0101
AS/NZS 2040.2:2005,MIDEA,6,,0,0,544,,0,FALSE,Dual,China,TRUE,560,Non Drum,940,0,No,Top,Impeller,360160,,AS/NZS 2040.1:2005/Amdt 3:2010,1.763365473,1.5,0.5,1,tbc,New Zealand,1,113193,Approved,105,0,Non-Drum,80.35,545,06/04/18,,Single product class,Available,http://www.tradedepot.co.nz/,,58,80,80,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZCW0102
AS/NZS 2040.2:2005,MIDEA,7,,0,0,506,,0,FALSE,Dual,China,TRUE,565,Non Drum,930,0,No,Top,Impeller,360170,,AS/NZS 2040.1:2005/Amdt 3:2010,2.39520541,2,0.5,1.13,TBC,New Zealand,1.13,113230,Approved,58,0,Non-Drum,72,550,06/04/18,,Single product class,Available,http://www.tradedepot.co.nz/,,58,99,99,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZCW0103
AS/NZS 2040.2:2005,MIDEA,8,,0,0,600,,0,FALSE,Dual,China,TRUE,605,Non Drum,980,0,No,Top,Impeller,360185,,AS/NZS 2040.1:2005/Amdt 3:2010,2.202016452,2,0.5,1.1,TBC,New Zealand,1.1,113233,Approved,58,0,Non-Drum,0.8,580,13/04/18,,Single product class,Available,http://www.tradedepot.co.nz/,,58,104,104,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZCW0107
AS/NZS 2040.2:2005,MIDEA,9.5,,0,0,762,,,FALSE,Dual,China,TRUE,625,Non Drum,1015,,No,Top,Impeller,360195,,AS/NZS 2040.1:2005/Amdt 3:2010,2.116132332,2,0.5,1.1,TBC,New Zealand,1.1,113235,Approved,58,0,Non-Drum,0.745,601,13/04/18,,Single product class,Available,http://www.tradedepot.co.nz/,,58,125,125,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZCW0108
AS/NZS 2040.2:2005,MIDEA,10,,,0,464,,,FALSE,Cold,China,TRUE,565,Drum,850,,Yes on the warm wash program only,Front,,360210,,AS/NZS 2040.1:2005/Amdt 3:2010,3.620441761,3.5,0.17,0.17,‘Cotton Eco’ with spin speed 1400 r/min.,New Zealand,0.17,113239,Approved,200,0,Drum,0.5703,595,06/04/18,,Single product class,Available,http://www.tradedepot.co.nz/,,160,100,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZCW0104
AS/NZS 2040.2:2005,MIDEA,7.5,,0,0,360,,0,FALSE,Cold,China,TRUE,565,Drum,850,0,Yes on the warm wash program only,Front,,360279,,AS/NZS 2040.1:2005/Amdt 3:2010,3.631854411,3.5,0.5,0.1,TBC,New Zealand,0.1,113274,Approved,118,0,Drum,51,595,06/04/18,,Single product class,Available,http://www.tradedepot.co.nz/,,118,77,77,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZCW0105
AS/NZS 2040.2:2005,MIDEA,7,,0,0,424,Cotton Eco,,TRUE,Cold,China,TRUE,565,Drum,850,,Yes on the warm wash program only,Front,,360300,,AS/NZS 2040.1:2005/Amdt 3:2010,3.050647911,3,0.5,0.2,TBC,New Zealand,0.2,113275,Approved,118,0,Drum,0.5,595,28/06/18,,Single product class,Available,http://www.tradedepot.co.nz/,,118,72,72,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZCW0110
AS/NZS 2040.2:2005,MIDEA,10,,0,0,487,Cotton Eco,,TRUE,Cold,China,TRUE,595,Drum,850,,Yes on the warm wash program only,Front,,360310,,AS/NZS 2040.1:2005/Amdt 3:2010,3.519896346,3.5,0.5,0.17,TBC,New Zealand,0.17,113276,Approved,118,0,Drum,0.5647,595,03/07/18,,Single product class,Available,http://www.tradedepot.co.nz/,,118,100,100,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZCW0118
AS/NZS 2040.2:2005,MIDEA,7.5,,0,0,442,,,TRUE,Cold,China,TRUE,565,Drum,850,,Yes on the warm wash program only,Front,,360475,,AS/NZS 2040.1:2005/Amdt 3:2010,3.097056563,3,0.5,0.7,TBC,New Zealand,0.5,113277,Approved,118,0,Drum,0.53,595,09/04/18,,Single product class,Available,http://www.tradedepot.co.nz/,,118,77,77,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZCW0106
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,ASKO,8,,,0,200,,,FALSE,Cold,Slovenia,TRUE,580,Drum,850,,Yes on both the warm and cold wash programs,Front,,W6088X.S.AU,W6088X.x.AU,AS/NZS 2040.1:2005/Amdt 3:2010,5.191914031,5,8.00E-05,2.12,"Normal 40 degrees, 1800rpm","Australia,Fiji,New Zealand",0.293,113354,Approved,230,0,Drum,0.45,595,04/05/23,,Single product class,Available,http://www.gorenje.si/,http://www.asko.com.au,228,56,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ACW0682
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,ASKO,8,,,0,200,,,FALSE,Cold,Slovenia,TRUE,580,Drum,850,,Yes on both the warm and cold wash programs,Front,,W6088X.W.AU,W6088X.x.AU,AS/NZS 2040.1:2005/Amdt 3:2010,5.191914031,5,8.00E-05,2.12,"Normal 40 degrees, 1800rpm","Australia,Fiji,New Zealand",0.293,113354,Approved,230,0,Drum,0.45,595,04/05/23,,Single product class,Available,http://www.gorenje.si/,http://www.asko.com.au,228,56,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ACW0682
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,ASKO,8,,,0,200,,,FALSE,Cold,Slovenia,TRUE,580,Drum,850,,Yes on both the warm and cold wash programs,Front,,W6088X.x.AU,W6088X.x.AU,AS/NZS 2040.1:2005/Amdt 3:2010,5.191914031,5,8.00E-05,2.12,"Normal 40 degrees, 1800rpm","Australia,Fiji,New Zealand",0.293,113354,Approved,230,0,Drum,0.45,595,04/05/23,,Single product class,Available,http://www.gorenje.si/,http://www.asko.com.au,228,56,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ACW0682
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,ASKO,10,,,0,265,,,FALSE,Cold,Slovenia,TRUE,695,Drum,850,,Yes on both the warm and cold wash programs,Front,,W6104X.W.AU,,AS/NZS 2040.1:2005/Amdt 3:2010,5.094256653,5,8.00E-05,2.12,"Normal 40 degrees, 1400rpm","Australia,Fiji,New Zealand",0.293,113357,Approved,204,0,Drum,0.44,595,04/05/23,,Single product class,Available,http://www.gorenje.si/,http://www.asko.com.au,204,68.2,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ACW0680
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,ASKO,8,,,0,206,,,FALSE,Cold,Slovenia,TRUE,580,Drum,850,,Yes on both the warm and cold wash programs,Front,,W4086R.W.AU,,AS/NZS 2040.1:2005/Amdt 3:2010,5.060773508,5,8.00E-05,2.12,"Normal 40 degrees, 1600rpm","Australia,Fiji,New Zealand",0.293,113377,Approved,229,0,Drum,0.47,595,04/05/23,,Single product class,Available,http://www.gorenje.si/,http://www.asko.com.au,229,55.8,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ACW0681
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,MIELE,8,,,0,245,,,FALSE,Cold,"Czechia,Germany",TRUE,636,Drum,850,,Yes on the warm wash program only,Front,,WCE 670,,AS/NZS 2040.1:2005/Amdt 3:2010,4.613162022,4.5,0.001,0.4,Cottons 40oC,Australia,0.4,113530,Approved,268,0,Drum,0.52,596,10/04/23,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,268,67,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ACW0670
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,MIELE,9,,,0,235,,,FALSE,Cold,"Czechia,Germany",TRUE,636,Drum,850,,Yes on the warm wash program only,Front,,WCI 670,,AS/NZS 2040.1:2005/Amdt 3:2010,4.957146004,4.5,0.001,0.4,Cottons 40oC,"Australia,New Zealand",0.4,113532,Approved,234,0,Drum,0.5,596,10/04/23,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,234,75,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ACW0669
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,MIELE,8,,,0,245,,,FALSE,Cold,"Germany,Czechia",TRUE,636,Drum,850,,Yes on the warm wash program only,Front,,WCE 330,,AS/NZS 2040.1:2005/Amdt 3:2010,4.653590736,4.5,0.001,0.4,Cottons 40oC,"Australia,New Zealand",0.4,113533,Approved,266,0,Drum,0.5,593,11/04/23,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,266,67,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ACW0671
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,STIRLING,7.5,,,0,380,,,FALSE,Cold,China,TRUE,565,Drum,850,,Yes on the warm wash program only,Front,,STR-FLW75,,AS/NZS 2040.1:2005/Amdt 3:2010,3.503187638,3.5,0.9845,0.1,Cotton Eco,Australia,0.1,113563,Approved,349.8,0,Drum,51.8,595,24/04/23,,Single product class,Available,,,349.8,77,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ACW0673
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,MIELE,10,,,,395,,,FALSE,Cold,Germany,TRUE,,Drum,,,Yes on both the warm and cold wash programs,Front,,PW 6088,,AS/NZS 2040.1:2005/Amdt 3:2010,4.047739243,4,0.0011357,0.25141,Cottons Uni 40°C,"Australia,New Zealand",0.25141,113735,Approved,214.6668,0,Drum,0.53,,02/05/23,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,215,95.66,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0672
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,LG,10,,,,385,,,FALSE,Dual,South Korea,TRUE,767,Drum,982,,Yes on the warm wash program only,,,WD12595D6,,AS/NZS 2040.1:2005/Amdt 3:2010,4.140383067,4,0.00017,0.31,"Cotton 40C, Intensive, 3 Rinses, Extra high spin","Australia,New Zealand",0.31,113817,Approved,248.23,0,Drum,0.51071,686,25/06/23,,Single product class,Available,,,248,102,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0678
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,LG,8,,,0,326,,,FALSE,Dual,China,TRUE,610,Drum,850,,Yes on the warm wash program only,Front,,WD1208TC4W,,AS/NZS 2040.1:2005/Amdt 3:2010,4.050074189,4,0.00019,0.45,"Cotton Eco, 40℃, 1200 spin","Australia,New Zealand",0.45,113866,Approved,345,0,Drum,0.49169,600,27/04/23,,Single product class,Available,,,345,68,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0675
