Adaptive Defrost,ApplStandard,Brand,CEC_,CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,507,"338.0,135.0","328.0,109.0","Fresh Food,Freezer",Upright,Italy,810.0,Refrigerator/Freezer,,,5T,1860.0,False,Labelling and MEPS,FAB50LAP-1,FAB50***-1,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52977252287742,,0.0,546.736,"Australia,New Zealand",84155,Approved,473.0,796.0,2019-09-18,,Class 5,Available,,http://www.smeg.com.au,334.0,0.384,554.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF0452
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,507,"338.0,135.0","328.0,109.0","Fresh Food,Freezer",Upright,Italy,810.0,Refrigerator/Freezer,,,5T,1860.0,False,Labelling and MEPS,FAB50LAW-1,FAB50***-1,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52977252287742,,0.0,546.736,"Australia,New Zealand",84155,Approved,473.0,796.0,2019-09-18,,Class 5,Available,,http://www.smeg.com.au,334.0,0.384,554.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF0452
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,507,"338.0,135.0","328.0,109.0","Fresh Food,Freezer",Upright,Italy,810.0,Refrigerator/Freezer,,,5T,1860.0,False,Labelling and MEPS,FAB50LAX-1,FAB50***-1,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52977252287742,,0.0,546.736,"Australia,New Zealand",84155,Approved,473.0,796.0,2019-09-18,,Class 5,Available,,http://www.smeg.com.au,334.0,0.384,554.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF0452
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,507,"338.0,135.0","328.0,109.0","Fresh Food,Freezer",Upright,Italy,810.0,Refrigerator/Freezer,,,5T,1860.0,False,Labelling and MEPS,FAB50RAP-1,FAB50***-1,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52977252287742,,0.0,546.736,"Australia,New Zealand",84155,Approved,473.0,796.0,2019-09-18,,Class 5,Available,,http://www.smeg.com.au,334.0,0.384,554.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF0452
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,507,"338.0,135.0","328.0,109.0","Fresh Food,Freezer",Upright,Italy,810.0,Refrigerator/Freezer,,,5T,1860.0,False,Labelling and MEPS,FAB50RAW-1,FAB50***-1,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52977252287742,,0.0,546.736,"Australia,New Zealand",84155,Approved,473.0,796.0,2019-09-18,,Class 5,Available,,http://www.smeg.com.au,334.0,0.384,554.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF0452
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,507,"338.0,135.0","328.0,109.0","Fresh Food,Freezer",Upright,Italy,810.0,Refrigerator/Freezer,,,5T,1860.0,False,Labelling and MEPS,FAB50RAX-1,FAB50***-1,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52977252287742,,0.0,546.736,"Australia,New Zealand",84155,Approved,473.0,796.0,2019-09-18,,Class 5,Available,,http://www.smeg.com.au,334.0,0.384,554.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF0452
False,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,415,"141.0,92.0","139.0,72.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,,,5B,1648.0,False,Labelling and MEPS,HRB227*,HRB227*,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01636316006912,,0.0,550.0924,New Zealand,84361,Approved,233.0,545.0,2114-09-22,,Class 6,Unavailable,http://www.homa.cn/,,440.0,0.382,288.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0382
False,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,415,"141.0,92.0","139.0,72.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,,,5B,1648.0,False,Labelling and MEPS,HRB227S,HRB227*,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01636316006912,,0.0,550.0924,New Zealand,84361,Approved,233.0,545.0,2114-09-22,,Class 6,Unavailable,http://www.homa.cn/,,440.0,0.382,288.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0382
False,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,415,"141.0,92.0","139.0,72.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,,,5B,1648.0,False,Labelling and MEPS,HRB227W,HRB227*,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01636316006912,,0.0,550.0924,New Zealand,84361,Approved,233.0,545.0,2114-09-22,,Class 6,Unavailable,http://www.homa.cn/,,440.0,0.382,288.2,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0382
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,GVA,390,"137.0,73.0","135.0,58.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,,,5B,1505.0,False,Labelling and MEPS,GVAFD2-27,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.02135836615814,,0.0,536.9516,Australia,84588,Approved,210.0,545.0,2019-10-09,,Class 6,Available,http://www.homa.cn/,http://gvaproducts.com.au/,440.0,0.382,253.8,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0472
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,GVA,464,"113.0,287.0","90.0,281.0","Freezer,Fresh Food",Upright,China,685.0,Refrigerator/Freezer,,,5T,1712.0,False,Labelling and MEPS,GVAHD-520FW (MN),,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52530992856626,,0.0,513.6352,Australia,84690,Approved,400.0,696.0,2019-10-29,,Class 5,Available,http://midea.com.cn/,http://gvaproducts.com.au/,334.0,0.384,467.8,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF0488
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,GVA,621,411.0,388.0,Freezer,Upright,China,750.0,Freezer,,,7.0,1550.0,False,Labelling and MEPS,GVAHS-502FWE,,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.61640112528867,,0.0,721.0064,Australia,84692,Approved,411.0,711.0,2019-10-04,,Class 10,Available,http://midea.com.cn/,http://gvaproducts.com.au/,383.0,0.514,657.6,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF0468
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Tisira,224,112.0,108.0,Fresh Food,Upright,China,500.0,Refrigerator,,,2.0,860.0,False,Labelling and MEPS,HS-140LN,HS-140LN,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.04582055904722,,0.0,342.608,"Australia,Fiji,New Zealand",84739,Approved,112.0,470.0,2019-10-16,,Class 2,Available,,,308.0,0.309,112.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0476
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Tisira,224,112.0,108.0,Fresh Food,Upright,China,500.0,Refrigerator,,,2.0,860.0,False,Labelling and MEPS,HS-140LNS,HS-140LN,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.04582055904722,,0.0,342.608,"Australia,Fiji,New Zealand",84739,Approved,112.0,470.0,2019-10-16,,Class 2,Available,,,308.0,0.309,112.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0476
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,GVA,237,172.0,157.0,Freezer,Upright,China,550.0,Freezer,,,6U,1420.0,False,Labelling and MEPS,GVAHS-208FN,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.64649584837418,,0.0,386.2384,Australia,84810,Approved,172.0,550.0,2019-10-04,,Class 9,Available,http://midea.com.cn/,http://gvaproducts.com.au/,299.0,0.317,275.2,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF0467
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,GVA,194,237.0,235.0,Fresh Food,Upright,China,550.0,Refrigerator,,,2.0,1420.0,False,Labelling and MEPS,GVAHS-306LN,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.32276722461958,,0.0,381.233,Australia,84811,Approved,237.0,550.0,2019-10-07,,Class 2,Available,http://midea.com.cn/,http://gvaproducts.com.au/,308.0,0.309,237.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF0469
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,348,"300.0,138.0","289.0,114.0","Fresh Food,Freezer",Upright,China,730.0,Refrigerator/Freezer,,,5T,1680.0,False,Labelling and MEPS,GT-438BPL,GT-438BPL,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.8430855175195,,0.0,560.68656,"Australia,New Zealand",84879,Approved,438.0,700.0,2019-10-09,,Class 5,Available,,,334.0,0.384,520.8,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF0471
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,348,"300.0,138.0","289.0,114.0","Fresh Food,Freezer",Upright,China,730.0,Refrigerator/Freezer,,,5T,1680.0,False,Labelling and MEPS,GT-438BWL,GT-438BPL,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.8430855175195,,0.0,560.68656,"Australia,New Zealand",84879,Approved,438.0,700.0,2019-10-09,,Class 5,Available,,,334.0,0.384,520.8,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF0471
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Baumatic,645,"352.0,210.0","345.0,172.0","Fresh Food,Freezer",Side by Side,China,655.0,Refrigerator/Freezer,,,5S,1770.0,False,Labelling and MEPS,BSBS550,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.06006984491164,,0.0,730.84,"Australia,New Zealand",84888,Approved,562.0,905.0,2019-11-10,,Class 7,Available,http://www.homa.cn/,,607.0,0.18,688.0,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0490
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Tisira,358,198.0,198.0,Freezer,Chest,China,523.0,Freezer,,,6C,850.0,False,Labelling and MEPS,HS-258C,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.31962665972879,,0.0,364.938,"Australia,Fiji,New Zealand",84961,Approved,198.0,945.0,2019-10-10,,Class 8,Available,,,202.0,0.514,317.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0473
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,EURO,683,"447.0,188.0","422.0,120.0","Fresh Food,Freezer",Upright,China,982.0,Refrigerator/Freezer,,,5B,1775.0,False,Labelling and MEPS,EFD635,EFD635,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01789715743301,"2,2",248.235,973.8946,,84966,Approved,635.0,910.0,2019-10-23,,Class 6,Available,http://www.euroappliances.com.au/,http://www.euroappliances.com.au,440.0,0.382,747.8,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0485
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,EURO,683,"447.0,188.0","422.0,120.0","Fresh Food,Freezer",Upright,China,982.0,Refrigerator/Freezer,,,5B,1775.0,False,Labelling and MEPS,EFD635BK,EFD635,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01789715743301,"2,2",248.235,973.8946,,84966,Approved,635.0,910.0,2019-10-23,,Class 6,Available,http://www.euroappliances.com.au/,http://www.euroappliances.com.au,440.0,0.382,747.8,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0485
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,EURO,683,"447.0,188.0","422.0,120.0","Fresh Food,Freezer",Upright,China,982.0,Refrigerator/Freezer,,,5B,1775.0,False,Labelling and MEPS,EFD635SX,EFD635,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01789715743301,"2,2",248.235,973.8946,,84966,Approved,635.0,910.0,2019-10-23,,Class 6,Available,http://www.euroappliances.com.au/,http://www.euroappliances.com.au,440.0,0.382,747.8,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0485
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Tisira,237,172.0,157.0,Freezer,Upright,China,550.0,Freezer,,,6U,1420.0,False,Labelling and MEPS,HS-208FN,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.64649584837418,,0.0,386.2384,"Australia,Fiji,New Zealand",84975,Approved,172.0,550.0,2019-10-16,,Class 9,Available,,,299.0,0.317,275.2,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF0477
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Tisira,194,237.0,235.0,Fresh Food,Upright,China,550.0,Refrigerator,,,2.0,1420.0,False,Labelling and MEPS,HS-306LN,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.32276722461958,,0.0,381.233,"Australia,Fiji,New Zealand",84977,Approved,237.0,550.0,2019-10-16,,Class 2,Available,,,308.0,0.309,237.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF0478
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LIEBHERR,331,248.0,207.0,Freezer,Upright,Germany,545.0,Freezer,,,7.0,1770.0,False,Labelling and MEPS,SIGN 3576,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.03325712869262,,0.0,586.9552,Australia,85035,Approved,248.0,559.0,2019-10-13,,Class 10,Available,http://www.andico.com.au/,http://www.andico.com.au,383.0,0.514,396.8,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF0474
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LIEBHERR,328,"245.0,99.0","216.0,92.0","Fresh Food,Chill",Upright,Germany,545.0,Refrigerator,,,1.0,1770.0,False,Labelling and MEPS,SIKB 3550,,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.79815787193098,,0.0,421.9884,Australia,85036,Approved,344.0,559.0,2019-10-16,,Class 1,Available,http://www.andico.com.au/,http://www.andico.com.au,296.0,0.356,353.9,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF0479
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,KELVINATOR,225,120.0,118.9,Fresh Food,Upright,China,542.7,Refrigerator,,,2.0,820.0,False,Labelling and MEPS,KRM1200B,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.08638980110525,,0.0,345.08,"Australia,New Zealand",85099,Approved,120.0,515.0,2019-10-22,,Class 2,Available,http://www.hisense.com/,http://www.electrolux.com.au,308.0,0.309,120.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0483
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Kelvinator,234,142.0,140.0,Freezer,Chest,China,,Freezer,0,145,6C,,False,Labelling and MEPS,KCM1400WE,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.36654689928983,,0.0,318.7808,"Australia,New Zealand",85140,Approved,142.0,,2019-10-23,,Class 8,Available,https://www.electrolux.com.au/,http://www.kelvinator.com.au/,202.0,0.514,227.2,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF0484
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,KELVINATOR,425,"197.0,72.0","192.0,57.0","Fresh Food,Freezer",Upright,China,595.0,Refrigerator/Freezer,,,5T,1680.0,False,Labelling and MEPS,KTM2700W,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.07457926192489,,0.0,453.8848,"Australia,New Zealand",85141,Approved,269.0,550.0,2019-10-22,,Class 5,Available,http://www.hisense.com/,http://www.electrolux.com.au,334.0,0.384,312.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF0482
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Kelvinator,281,200.0,197.0,Freezer,Chest,China,,Freezer,0,145,6C,,False,Labelling and MEPS,KCM2000WE,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.26321397334612,,0.0,366.48,"Australia,New Zealand",85142,Approved,200.0,,2019-10-22,,Class 8,Available,https://www.electrolux.com.au/,http://www.kelvinator.com.au/,202.0,0.514,320.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF0481
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,ELECTROLUX,431,"102.18,237.34","87.28,227.19","Freezer,Fresh Food",Upright,Thailand,,Refrigerator/Freezer,,,5B,,False,Labelling and MEPS,EBE3400*,EBE3400*,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.50106057288435,,0.0,593.12088,"Australia,New Zealand",85238,Approved,339.52,,2019-10-21,,Class 6,Available,http://www.electrolux.co.th/,http://www.electrolux.com.au,440.0,0.382,400.84,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF0480
