Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
110713,KONKA,KUD49ST720AN,,New Zealand,China,124.894,6705.1335,LCD (LED),0.41,0.0,0.0,99.0,6.0,6.66228794375194,382.0,Approved,2117-10-26,,Single product class,Available,3.5,,,3.66056349514496,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0368
110734,KONKA,KDG32,KDG32,New Zealand,China,80.043,2737.0771,LCD (LED),0.27,0.0,0.0,32.28,8.0,8.22878997035761,125.0,Approved,2117-10-30,,Single product class,Available,5.0,,,5.22728991820851,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0369
110734,KONKA,KDG32ML662ATS,KDG32,New Zealand,China,80.043,2737.0771,LCD (LED),0.27,0.0,0.0,32.28,8.0,8.22878997035761,125.0,Approved,2117-10-30,,Single product class,Available,5.0,,,5.22728991820851,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0369
110734,KONKA,KDGES662A2,KDG32,New Zealand,China,80.043,2737.0771,LCD (LED),0.27,0.0,0.0,32.28,8.0,8.22878997035761,125.0,Approved,2117-10-30,,Single product class,Available,5.0,,,5.22728991820851,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0369
110735,KONKA,KDG40,KDG40,New Zealand,China,101.612,4412.0592,LCD (LED),0.3,0.0,0.0,50.45,8.0,8.01500403145182,195.0,Approved,2117-10-30,,Single product class,Available,5.0,,,5.01336677076867,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0370
110735,KONKA,KDG40ES662A2,KDG40,New Zealand,China,101.612,4412.0592,LCD (LED),0.3,0.0,0.0,50.45,8.0,8.01500403145182,195.0,Approved,2117-10-30,,Single product class,Available,5.0,,,5.01336677076867,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0370
110735,KONKA,KDG40ML662ATS,KDG40,New Zealand,China,101.612,4412.0592,LCD (LED),0.3,0.0,0.0,50.45,8.0,8.01500403145182,195.0,Approved,2117-10-30,,Single product class,Available,5.0,,,5.01336677076867,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0370
110746,Jaeger,JA7500U,,"Australia,New Zealand",China,188.996,15267.69,LCD,0.33,0.0,0.0,163.31,,,680.0,Approved,2022-11-17,,Single product class,Available,4.5,http://www.ayonz.com/,,4.51964447709612,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2583
110780,JVC,LT-65N780A,,"Australia,Fiji,New Zealand",China,163.721,11417.71,LCD,0.0,0.0,0.0,102.8,,,480.0,Approved,2022-11-02,,Single product class,Available,4.5,,,4.84416113041098,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2572
110913,SONIQ,F40FV17B*,F40FV17B*,"Australia,Fiji,New Zealand",China,101.612,4412.0592,LCD (LED),0.85,0.0,0.0,51.3,,,210.0,Approved,2022-11-16,,Single product class,Available,4.5,,,4.68125781347521,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2580
110913,SONIQ,F40FV17B-AU,F40FV17B*,"Australia,Fiji,New Zealand",China,101.612,4412.0592,LCD (LED),0.85,0.0,0.0,51.3,,,210.0,Approved,2022-11-16,,Single product class,Available,4.5,,,4.68125781347521,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2580
110913,SONIQ,F40FV17B-NZ,F40FV17B*,"Australia,Fiji,New Zealand",China,101.612,4412.0592,LCD (LED),0.85,0.0,0.0,51.3,,,210.0,Approved,2022-11-16,,Single product class,Available,4.5,,,4.68125781347521,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2580
110939,TEAC,LE55A4E3UHD,,Australia,China,138.783,8230.1184,LCD (LED),0.0,0.0,0.0,68.8,,,266.0,Approved,2022-11-16,,Single product class,Available,6.0,http://www.shicobh.com,http://www.teac.com.au,6.12163874163824,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2582
110940,TEAC,LE65A4E3UHD,,Australia,China,163.896,11478.122496,LCD (LED),0.0,0.0,0.0,92.0,,,355.0,Approved,2022-11-17,,Single product class,Available,6.0,http://www.shicobh.com,http://www.teac.com.au,6.21834947763164,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2584
110959,LAD,K-4860D,LED TV,Australia,China,138.798,8228.0,LCD (LED),0.27,0.0,0.0,75.91,,,291.0,Approved,2022-11-10,,Single product class,Available,5.5,,,5.71802323419707,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2575
110959,LAD,K-4960D,LED TV,Australia,China,138.798,8228.0,LCD (LED),0.27,0.0,0.0,75.91,,,291.0,Approved,2022-11-10,,Single product class,Available,5.5,,,5.71802323419707,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2575
110959,LAD,K-5060D,LED TV,Australia,China,138.798,8228.0,LCD (LED),0.27,0.0,0.0,75.91,,,291.0,Approved,2022-11-10,,Single product class,Available,5.5,,,5.71802323419707,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2575
110959,LAD,K-5560D,LED TV,Australia,China,138.798,8228.0,LCD (LED),0.27,0.0,0.0,75.91,,,291.0,Approved,2022-11-10,,Single product class,Available,5.5,,,5.71802323419707,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2575
110959,LAD,KL-5560A,LED TV,Australia,China,138.798,8228.0,LCD (LED),0.27,0.0,0.0,75.91,,,291.0,Approved,2022-11-10,,Single product class,Available,5.5,,,5.71802323419707,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2575
110959,LAD,KL-5560D,LED TV,Australia,China,138.798,8228.0,LCD (LED),0.27,0.0,0.0,75.91,,,291.0,Approved,2022-11-10,,Single product class,Available,5.5,,,5.71802323419707,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2575
110959,LAD,LED TV,LED TV,Australia,China,138.798,8228.0,LCD (LED),0.27,0.0,0.0,75.91,,,291.0,Approved,2022-11-10,,Single product class,Available,5.5,,,5.71802323419707,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2575
110971,JVC,LT-40N570AS,,"Australia,Fiji,New Zealand",China,101.218,4358.12,LCD,0.29,0.0,0.0,53.5,,,224.0,Approved,2022-11-10,,Single product class,Available,4.0,,,4.34450026188117,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2574
110979,Sony,KDL-43W660F,,"Australia,New Zealand",Malaysia,107.95,4977.89,LCD (LED),0.5,0.0,0.0,43.0,,,160.0,Approved,2022-11-14,,Single product class,Available,6.0,http://www.sony.com.au/,,6.37032675310243,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2579
110980,Sony,KDL-50W660F,,"Australia,New Zealand",Malaysia,125.725,6751.36,LCD (LED),0.5,0.0,0.0,73.1,,,270.0,Approved,2022-11-16,,Single product class,Available,5.0,http://www.sony.com.au/,,5.24349729986479,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2581
110985,SONIQ,E40FV17A*,E40FV17A*,"Australia,Fiji,New Zealand",China,101.612,4412.0592,LCD (LED),0.41,0.0,0.0,52.4,,,201.0,Approved,2022-11-14,,Single product class,Available,4.5,,,4.87755576786563,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2578
110985,SONIQ,E40FV17A-AU,E40FV17A*,"Australia,Fiji,New Zealand",China,101.612,4412.0592,LCD (LED),0.41,0.0,0.0,52.4,,,201.0,Approved,2022-11-14,,Single product class,Available,4.5,,,4.87755576786563,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2578
110985,SONIQ,E40FV17A-NZ,E40FV17A*,"Australia,Fiji,New Zealand",China,101.612,4412.0592,LCD (LED),0.41,0.0,0.0,52.4,,,201.0,Approved,2022-11-14,,Single product class,Available,4.5,,,4.87755576786563,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2578
110986,SONIQ,E24HZ17B*,E24HZ17B*,"Australia,Fiji,New Zealand",China,59.827,1529.038,LCD (LED),0.7,0.0,0.0,21.9,,,90.0,Approved,2022-11-13,,Single product class,Available,4.5,,,4.75899666155714,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2576
110986,SONIQ,E24HZ17B-AU,E24HZ17B*,"Australia,Fiji,New Zealand",China,59.827,1529.038,LCD (LED),0.7,0.0,0.0,21.9,,,90.0,Approved,2022-11-13,,Single product class,Available,4.5,,,4.75899666155714,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2576
110986,SONIQ,E24HZ17B-NZ,E24HZ17B*,"Australia,Fiji,New Zealand",China,59.827,1529.038,LCD (LED),0.7,0.0,0.0,21.9,,,90.0,Approved,2022-11-13,,Single product class,Available,4.5,,,4.75899666155714,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2576
110989,SONIQ,E32V17A*,E32V17A*,"Australia,Fiji,New Zealand",China,80.06,2737.8617,LCD (LED),0.48,0.0,0.0,32.2,,,160.0,Approved,2022-11-14,,Single product class,Available,4.0,,,4.12202898416321,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2577
110989,SONIQ,E32V17A-AU,E32V17A*,"Australia,Fiji,New Zealand",China,80.06,2737.8617,LCD (LED),0.48,0.0,0.0,32.2,,,160.0,Approved,2022-11-14,,Single product class,Available,4.0,,,4.12202898416321,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2577
110989,SONIQ,E32V17A-NZ,E32V17A*,"Australia,Fiji,New Zealand",China,80.06,2737.8617,LCD (LED),0.48,0.0,0.0,32.2,,,160.0,Approved,2022-11-14,,Single product class,Available,4.0,,,4.12202898416321,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2577
110991,LG,32LK510BPTA,,"Australia,New Zealand","South Korea,Indonesia",80.043,2737.0771,LCD (LED),0.21,0.0,0.0,26.94,,,118.0,Approved,2022-11-21,,Single product class,Available,5.0,,,5.48555018384123,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2598
110992,LG,43LK5100PTB,,"Australia,New Zealand","South Korea,Indonesia",107.987,4982.7128,LCD (LED),0.2,0.0,0.0,35.1,,,155.0,Approved,2022-11-21,,Single product class,Available,6.0,,,6.51641069601961,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2594
110993,LG,49LK5100PTB,,"Australia,New Zealand","South Korea,Indonesia",123.202,6485.752,LCD (LED),0.2,0.0,0.0,39.6,,,166.0,Approved,2022-11-21,,Single product class,Available,7.0,,,7.26076094802763,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2597
111007,LG,32LV300C-TA,,"Australia,New Zealand",Indonesia,80.043,2737.0771,LCD (LED),0.3,0.0,0.0,30.0,,,111.0,Approved,2022-11-21,,Single product class,Available,5.5,,,5.7596088460484,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2595
111046,SONIQ,F60FV17A*,F60FV17A*,"Australia,Fiji,New Zealand",China,152.493,9936.3516,LCD (LED),0.59,0.0,0.0,114.7,,,422.0,Approved,2022-11-17,,Single product class,Available,4.5,,,4.83696393787456,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2585
111046,SONIQ,F60FV17A-AU,F60FV17A*,"Australia,Fiji,New Zealand",China,152.493,9936.3516,LCD (LED),0.59,0.0,0.0,114.7,,,422.0,Approved,2022-11-17,,Single product class,Available,4.5,,,4.83696393787456,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2585
111046,SONIQ,F60FV17A-NZ,F60FV17A*,"Australia,Fiji,New Zealand",China,152.493,9936.3516,LCD (LED),0.59,0.0,0.0,114.7,,,422.0,Approved,2022-11-17,,Single product class,Available,4.5,,,4.83696393787456,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2585
111060,CHiQ,L40G1,,"Australia,Fiji,New Zealand",China,101.609,4411.6164,LCD (LED),0.0,0.0,0.0,57.13,,,210.0,Approved,2022-11-17,,Single product class,Available,4.5,http://www.changhong.com.au/,,4.68086964619995,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2587
111072,CHiQ,None,None,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD,0.0,0.0,0.0,103.0,,,379.0,Approved,2022-11-17,,Single product class,Available,4.5,http://www.changhong.com.au/,,4.53055961324002,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2586
111072,CHiQ,U55G6,None,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD,0.0,0.0,0.0,103.0,,,379.0,Approved,2022-11-17,,Single product class,Available,4.5,http://www.changhong.com.au/,,4.53055961324002,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2586
111072,CHiQ,U55G7,None,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD,0.0,0.0,0.0,103.0,,,379.0,Approved,2022-11-17,,Single product class,Available,4.5,http://www.changhong.com.au/,,4.53055961324002,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2586
