ApplStandard,Brand,Cap,Combination,Control,Country,Depth,Height,Model No,Family Name,N-Standard,New CEC,New SRI,New Star,Prog Name,Prog Time,Sold_in,SubmitStatus,Submit_ID,Test_Moist_Remove,Tot_Wat_Cons,Type,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Old Star Rating,Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,BEKO,7,FALSE,Autosensing,Turkey,,,DV 7220 X,,AS/NZS 2442.1:1996/Amdt 4:2006,305,2.205338274,2,Cottons-Ready to Wear Plus,173,"Australia,New Zealand",Approved,101372,5.53,,Vented,,05/09/21,,Single product class,Available,http://www.beko.com.au/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Smeg,8,FALSE,Autosensing,Turkey,,,SAHP86,,AS/NZS 2442.1:1996/Amdt 4:2006,135,8.042002309,8,"Cottons-Extra Dry, Dryness Level-Normal",291,"Australia,Fiji,New Zealand",Approved,101506,6.423,0,Condenser,,06/09/21,,Single product class,Available,,http://www.smeg.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,BEKO,6,FALSE,Autosensing,Turkey,,,DV 6120 X,,AS/NZS 2442.1:1996/Amdt 4:2006,266,2.098672472,2,Cottons-Ready to Wear,150,"Australia,New Zealand",Approved,101524,4.833,,Vented,,05/09/21,,Single product class,Available,http://www.beko.com.au/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,BOSCH,7,FALSE,Autosensing,Poland,,,WTA74201AU,,AS/NZS 2442.1:1996/Amdt 4:2006,315,2.006833015,2,Cotton Very Dry,179.6,"Australia,Fiji,New Zealand",Approved,101529,5.544,0,Vented,,31/08/21,,Single product class,Available,,http://www.bosch-home.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Haier,4,FALSE,Autosensing,China,,,HDV40A1,,AS/NZS 2442.1:1996/Amdt 4:2006,180,2.006833015,2,"normal dry, auto",130.4,"Australia,New Zealand",Approved,101570,3.157,0,Vented,,05/09/21,,Single product class,Available,,http://www.haier.com/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Haier,8,FALSE,Autosensing,China,,,HDC80E1,,AS/NZS 2442.1:1996/Amdt 4:2006,359,2.023948824,2,"cotton dry, extra",204.9,"Australia,New Zealand",Approved,101730,6.249,0,Condenser,,05/09/21,,Single product class,Available,,http://www.haier.com/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,LG,9,TRUE,Autosensing,South Korea,835,990,WD1216HTE,,AS/NZS 2442.1:1996/Amdt 4:2006,373,2.513288772,2.5,"Air Dry, Extra High Spin",356,"Australia,New Zealand",Approved,102171,7.281,16,Condenser,700,28/09/21,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,4.5,TRUE,Autosensing,Thailand,,,EWW12753,,AS/NZS 2442.1:1996/Amdt 4:2006,185,2.562977839,2.5,"Drying Cottons, Dryness Extra Dry",243,"Australia,Fiji,New Zealand",Approved,102195,3.605,52,Condenser,,28/09/21,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,6,TRUE,Autosensing,Thailand,,,EWW14013,,AS/NZS 2442.1:1996/Amdt 4:2006,219,3.294992061,3,"Drying Cottons, Dryness Extra Dry",285,"Australia,Fiji,New Zealand",Approved,102211,4.744,57.8,Condenser,,29/09/21,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,KLEENMAID,7,FALSE,Autosensing,China,555,840,KCDV60,,AS/NZS 2442.1:1996/Amdt 4:2006,311,2.085468327,2,Extra + Cotton,208,"Australia,Fiji,New Zealand",Approved,102338,5.538,0,Condenser,595,16/12/21,,Single product class,Available,http://www.compassCapitalPartners.com.au/,http://www.kleenmaid-appliances.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Ariston,6,TRUE,Autosensing,Italy,605,850,RDPG 96407 D AUS,,AS/NZS 2442.1:1996/Amdt 4:2006,199,3.884258218,3.5,A3,272,"Australia,Fiji,New Zealand",Approved,102369,4.774,33.96,Condenser,595,25/10/21,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,EUROMAID,4.5,FALSE,Timer,China,,,ED45KG,,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,"High heat, Timer set to 200",169,"Australia,New Zealand",Approved,102904,3.529,0,Vented,,02/11/21,,Single product class,Available,http://www.hapl.com.au,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Artusi,4.5,FALSE,Timer,China,435,700,ACD45A,,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,"200 minutes, Strong Heat",200,"Australia,Fiji,New Zealand",Approved,102919,3.529,0,Vented,600,21/11/22,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,BAUMATIC,4.5,FALSE,Timer,China,,,BD45KG,,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,"High heat, Timer set to 200",169,"Australia,New Zealand",Approved,102933,3.529,0,Vented,,09/11/21,,Single product class,Available,http://www.hapl.com.au,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,AKAI,4.5,FALSE,Timer,China,700,435,AKDRY4.5KG,,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,"High heat, Timer set to 200",200,"Australia,New Zealand",Approved,103486,3.529,0,Vented,600,05/12/21,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Omega,7,FALSE,Autosensing,China,615,845,OCD7C,,AS/NZS 2442.1:1996/Amdt 4:2006,314,2.026397831,2,Cotton Extra,198,"Australia,Fiji",Approved,103537,5.522,0,Condenser,595,09/12/21,,Single product class,Available,,http://www.omegaappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,AKAI,6.5,FALSE,Timer,China,,,AKDRY6.5KG,,AS/NZS 2442.1:1996/Amdt 4:2006,287,2.123634491,2,"regular, extra dry program",209,"Australia,New Zealand",Approved,103540,5.073,0,Vented,,09/12/21,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SIMPSON,4,FALSE,Timer,Thailand,,,SDV401,,AS/NZS 2442.1:1996/Amdt 4:2006,189,1.706620822,1.5,Hot program,97,"Australia,Fiji,New Zealand",Approved,103557,3.111,0,Vented,,13/12/21,,Single product class,Available,,http://www.simpson.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,EURO,7,FALSE,Autosensing,China,555,840,E7SDWH,,AS/NZS 2442.1:1996/Amdt 4:2006,311,2.085468327,2,Extra + Cotton,208,"Australia,Fiji,New Zealand",Approved,103592,5.538,0,Vented,595,12/07/23,,Single product class,Available,http://www.euroappliances.com.au/,http://www.euroappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SIMPSON,5,FALSE,Timer,Thailand,,,SDV501,,AS/NZS 2442.1:1996/Amdt 4:2006,231,1.844899212,1.5,Hot Program,120,"Australia,Fiji,New Zealand",Approved,103619,3.897,0,Vented,,16/12/21,,Single product class,Available,,http://www.simpson.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SIMPSON,6,FALSE,Timer,Thailand,,,SDV601,,AS/NZS 2442.1:1996/Amdt 4:2006,279,1.805072993,1.5,Hot program,135,"Australia,Fiji,New Zealand",Approved,103620,4.672,0,Vented,,13/12/21,,Single product class,Available,,http://www.simpson.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,6.5,FALSE,Autosensing,Thailand,,,EDV6552,,AS/NZS 2442.1:1996/Amdt 4:2006,292,2.017360185,2,"Normal Dry, Boost option",170,"Australia,Fiji,New Zealand",Approved,103622,5.235,0,Vented,,16/12/21,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,BEKO,7,FALSE,Autosensing,Turkey,540,846,BDP710MG,,AS/NZS 2442.1:1996/Amdt 4:2006,145,6.780670123,6,Cottons Extra Dry,274,"Australia,New Zealand",Approved,103634,5.657,0,Condenser,595,16/12/21,,Single product class,Available,http://www.beko.com.au/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,EURO,7,TRUE,Autosensing,China,595,850,EFWD105W,,AS/NZS 2442.1:1996/Amdt 4:2006,260,3.187563213,3,Dry Only,279,"Australia,Fiji,New Zealand",Approved,103665,5.519,41.1,Condenser,595,11/04/22,,Single product class,Available,http://www.euroappliances.com.au/,http://www.euroappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,5.5,FALSE,Autosensing,Thailand,,,EDV5552,,AS/NZS 2442.1:1996/Amdt 4:2006,247,2.019276152,2,"Normal Dry, Boost option",145,"Australia,Fiji,New Zealand",Approved,103798,4.441,0,Vented,,16/12/21,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,EURO,7,FALSE,Autosensing,China,615,845,ECD7KW,,AS/NZS 2442.1:1996/Amdt 4:2006,314,2.026397831,2,Cotton Extra,198,"Australia,Fiji,New Zealand",Approved,103842,5.51,0,Condenser,595,06/04/22,,Single product class,Available,http://www.euroappliances.com.au/,http://www.euroappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Westinghouse,6,FALSE,Autosensing,Thailand,,,WDV6051,,AS/NZS 2442.1:1996/Amdt 4:2006,267,2.075583779,2,"Normal Dry, Normal temp",156,"Australia,Fiji,New Zealand",Approved,103843,4.855,0,Vented,,16/12/21,,Single product class,Available,,http://www.westinghouse.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,MIELE,7,FALSE,Autosensing,"Germany,Czechia",,,T 8929 WP,,AS/NZS 2442.1:1996/Amdt 4:2006,127,7.596246846,6,Cottons Normal Plus,167,"Australia,New Zealand",Approved,103959,5.525,0,Condenser,,06/02/22,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,FALSE,Autosensing,"Czechia,Germany",643,850,T** 8** WP,T** 8** WP,AS/NZS 2442.1:1996/Amdt 4:2006,141,8.499167046,8,Cottons Extra Dry,309,"Australia,New Zealand",Approved,104548,7.096,0,Condenser,596,08/03/22,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,FALSE,Autosensing,"Czechia,Germany",643,850,TKG 852 WP,T** 8** WP,AS/NZS 2442.1:1996/Amdt 4:2006,141,8.499167046,8,Cottons Extra Dry,309,"Australia,New Zealand",Approved,104548,7.096,0,Condenser,596,08/03/22,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,FALSE,Autosensing,"Czechia,Germany",643,850,TMR 840 WP,T** 8** WP,AS/NZS 2442.1:1996/Amdt 4:2006,141,8.499167046,8,Cottons Extra Dry,309,"Australia,New Zealand",Approved,104548,7.096,0,Condenser,596,08/03/22,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SAMSUNG ELECTRONICS,6,TRUE,Autosensing,China,,,WD85K6410OW,,AS/NZS 2442.1:1996/Amdt 4:2006,249,2.505046133,2.5,"Cotton Dry, Spin",386,"Australia,Fiji,New Zealand",Approved,104583,4.712,39.6,Condenser,,02/02/22,,Single product class,Available,,http://www.samsung.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SAMSUNG ELECTRONICS,4,TRUE,Autosensing,China,,,WD75K5410OW,,AS/NZS 2442.1:1996/Amdt 4:2006,166,2.505046133,2.5,"Cotton Dry, Spin",244,"Australia,Fiji,New Zealand",Approved,104590,3.228,22.8,Condenser,,02/02/22,,Single product class,Available,,http://www.samsung.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Haier,4,TRUE,Autosensing,China,,,HWD7540BW1,,AS/NZS 2442.1:1996/Amdt 4:2006,152,3.047181549,3,"Dry, Dry program",190,"Australia,Fiji,New Zealand",Approved,104942,3.169,25.2,Condenser,,17/02/22,,Single product class,Available,,http://www.haier.com/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,8,FALSE,Autosensing,"Czechia,Germany",643,850,TCE 630 WP,,AS/NZS 2442.1:1996/Amdt 4:2006,94,10.26931206,10,Cottons Normal Dry,228,"Australia,New Zealand",Approved,105188,6.231,0,Condenser,596,14/03/22,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_10_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-10.png
